Prefix,Country,"Network name",Interval
99631296,Kyrgyzstan,Mobile,1/1
99631297,Kyrgyzstan,Mobile,1/1
99631298,Kyrgyzstan,Mobile,1/1
99631299,Kyrgyzstan,Mobile,1/1
99651,Kyrgyzstan,Mobile,1/1
996543,Kyrgyzstan,Mobile,1/1
996545,Kyrgyzstan,Mobile,1/1
99656,Kyrgyzstan,Mobile,1/1
99657,Kyrgyzstan,Mobile,1/1
9966119,Kyrgyzstan,Mobile,1/1
9966126,Kyrgyzstan,Mobile,1/1
996622,Kyrgyzstan,Mobile,1/1
996312973,Kyrgyzstan,"Nurtelecom Mobile",1/1
99670,Kyrgyzstan,"Nurtelecom Mobile",1/1
996,Kyrgyzstan,Other,1/1
99677,Kyrgyzstan,"Sky Mobile",1/1
856,Laos,"All Country",1/1
3712010,Latvia,"Bite Mobile",1/1
3712011,Latvia,"Bite Mobile",1/1
3712012,Latvia,"Bite Mobile",1/1
3712013,Latvia,"Bite Mobile",1/1
3712014,Latvia,"Bite Mobile",1/1
3712015,Latvia,"Bite Mobile",1/1
3712016,Latvia,"Bite Mobile",1/1
3712017,Latvia,"Bite Mobile",1/1
3712019,Latvia,"Bite Mobile",1/1
371206,Latvia,"Bite Mobile",1/1
371207,Latvia,"Bite Mobile",1/1
3712080,Latvia,"Bite Mobile",1/1
3712081,Latvia,"Bite Mobile",1/1
3712082,Latvia,"Bite Mobile",1/1
3712083,Latvia,"Bite Mobile",1/1
3712084,Latvia,"Bite Mobile",1/1
3712085,Latvia,"Bite Mobile",1/1
3712086,Latvia,"Bite Mobile",1/1
3712087,Latvia,"Bite Mobile",1/1
3712088,Latvia,"Bite Mobile",1/1
3712205,Latvia,"Bite Mobile",1/1
3712206,Latvia,"Bite Mobile",1/1
3712207,Latvia,"Bite Mobile",1/1
3712208,Latvia,"Bite Mobile",1/1
3712209,Latvia,"Bite Mobile",1/1
371221,Latvia,"Bite Mobile",1/1
3712239,Latvia,"Bite Mobile",1/1
371225,Latvia,"Bite Mobile",1/1
3712272,Latvia,"Bite Mobile",1/1
3712280,Latvia,"Bite Mobile",1/1
3712281,Latvia,"Bite Mobile",1/1
3712282,Latvia,"Bite Mobile",1/1
3712283,Latvia,"Bite Mobile",1/1
3712284,Latvia,"Bite Mobile",1/1
371230,Latvia,"Bite Mobile",1/1
371231,Latvia,"Bite Mobile",1/1
3712320,Latvia,"Bite Mobile",1/1
3712322,Latvia,"Bite Mobile",1/1
3712327,Latvia,"Bite Mobile",1/1
3712330,Latvia,"Bite Mobile",1/1
3712337,Latvia,"Bite Mobile",1/1
3712347,Latvia,"Bite Mobile",1/1
3712355,Latvia,"Bite Mobile",1/1
3712357,Latvia,"Bite Mobile",1/1
3712366,Latvia,"Bite Mobile",1/1
3712377,Latvia,"Bite Mobile",1/1
371238,Latvia,"Bite Mobile",1/1
371239,Latvia,"Bite Mobile",1/1
3712411,Latvia,"Bite Mobile",1/1
3712420,Latvia,"Bite Mobile",1/1
3712422,Latvia,"Bite Mobile",1/1
3712424,Latvia,"Bite Mobile",1/1
371243,Latvia,"Bite Mobile",1/1
3712440,Latvia,"Bite Mobile",1/1
3712442,Latvia,"Bite Mobile",1/1
371245,Latvia,"Bite Mobile",1/1
371246,Latvia,"Bite Mobile",1/1
3712477,Latvia,"Bite Mobile",1/1
3712488,Latvia,"Bite Mobile",1/1
371251,Latvia,"Bite Mobile",1/1
3712550,Latvia,"Bite Mobile",1/1
3712551,Latvia,"Bite Mobile",1/1
3712552,Latvia,"Bite Mobile",1/1
3712553,Latvia,"Bite Mobile",1/1
3712554,Latvia,"Bite Mobile",1/1
3712555,Latvia,"Bite Mobile",1/1
3712585,Latvia,"Bite Mobile",1/1
3712586,Latvia,"Bite Mobile",1/1
3712587,Latvia,"Bite Mobile",1/1
3712588,Latvia,"Bite Mobile",1/1
3712720,Latvia,"Bite Mobile",1/1
3712721,Latvia,"Bite Mobile",1/1
3712722,Latvia,"Bite Mobile",1/1
3712723,Latvia,"Bite Mobile",1/1
3712724,Latvia,"Bite Mobile",1/1
3712725,Latvia,"Bite Mobile",1/1
3712727,Latvia,"Bite Mobile",1/1
3712728,Latvia,"Bite Mobile",1/1
371274,Latvia,"Bite Mobile",1/1
371275,Latvia,"Bite Mobile",1/1
3712760,Latvia,"Bite Mobile",1/1
3712761,Latvia,"Bite Mobile",1/1
3712762,Latvia,"Bite Mobile",1/1
3712763,Latvia,"Bite Mobile",1/1
3712764,Latvia,"Bite Mobile",1/1
3712765,Latvia,"Bite Mobile",1/1
3712766,Latvia,"Bite Mobile",1/1
3712767,Latvia,"Bite Mobile",1/1
371277,Latvia,"Bite Mobile",1/1
371279,Latvia,"Bite Mobile",1/1
3712855,Latvia,"Bite Mobile",1/1
3712902,Latvia,"Bite Mobile",1/1
371202,Latvia,"Lmt Mobile",1/1
3712200,Latvia,"Lmt Mobile",1/1
3712201,Latvia,"Lmt Mobile",1/1
3712202,Latvia,"Lmt Mobile",1/1
3712203,Latvia,"Lmt Mobile",1/1
3712204,Latvia,"Lmt Mobile",1/1
371224,Latvia,"Lmt Mobile",1/1
3712266,Latvia,"Lmt Mobile",1/1
3712277,Latvia,"Lmt Mobile",1/1
3712288,Latvia,"Lmt Mobile",1/1
3712299,Latvia,"Lmt Mobile",1/1
3712328,Latvia,"Lmt Mobile",1/1
3712444,Latvia,"Lmt Mobile",1/1
371254,Latvia,"Lmt Mobile",1/1
3712556,Latvia,"Lmt Mobile",1/1
3712557,Latvia,"Lmt Mobile",1/1
3712558,Latvia,"Lmt Mobile",1/1
3712559,Latvia,"Lmt Mobile",1/1
371256,Latvia,"Lmt Mobile",1/1
371257,Latvia,"Lmt Mobile",1/1
371261,Latvia,"Lmt Mobile",1/1
371262,Latvia,"Lmt Mobile",1/1
371263,Latvia,"Lmt Mobile",1/1
371264,Latvia,"Lmt Mobile",1/1
371265,Latvia,"Lmt Mobile",1/1
371266,Latvia,"Lmt Mobile",1/1
3712729,Latvia,"Lmt Mobile",1/1
371273,Latvia,"Lmt Mobile",1/1
3712777,Latvia,"Lmt Mobile",1/1
371278,Latvia,"Lmt Mobile",1/1
371283,Latvia,"Lmt Mobile",1/1
3712849,Latvia,"Lmt Mobile",1/1
371286,Latvia,"Lmt Mobile",1/1
371287,Latvia,"Lmt Mobile",1/1
371291,Latvia,"Lmt Mobile",1/1
371292,Latvia,"Lmt Mobile",1/1
371293,Latvia,"Lmt Mobile",1/1
371294,Latvia,"Lmt Mobile",1/1
371,Latvia,Other,1/1
3716130,Latvia,"Other 2",1/1
371617000,Latvia,"Other 2",1/1
3716200,Latvia,"Other 2",1/1
3716210,Latvia,"Other 2",1/1
371621111,Latvia,"Other 2",1/1
3716220,Latvia,"Other 2",1/1
371622100,Latvia,"Other 2",1/1
3716222,Latvia,"Other 2",1/1
3716230,Latvia,"Other 2",1/1
371623333,Latvia,"Other 2",1/1
371624444,Latvia,"Other 2",1/1
3716250,Latvia,"Other 2",1/1
371625555,Latvia,"Other 2",1/1
3716260,Latvia,"Other 2",1/1
371626666,Latvia,"Other 2",1/1
3716270,Latvia,"Other 2",1/1
371627777,Latvia,"Other 2",1/1
3716280,Latvia,"Other 2",1/1
371628888,Latvia,"Other 2",1/1
3716290,Latvia,"Other 2",1/1
371629999,Latvia,"Other 2",1/1
3716303,Latvia,"Other 2",1/1
3716309,Latvia,"Other 2",1/1
3716311,Latvia,"Other 2",1/1
3716313,Latvia,"Other 2",1/1
3716321,Latvia,"Other 2",1/1
3716328,Latvia,"Other 2",1/1
3716331,Latvia,"Other 2",1/1
3716333,Latvia,"Other 2",1/1
3716339,Latvia,"Other 2",1/1
3716341,Latvia,"Other 2",1/1
3716347,Latvia,"Other 2",1/1
3716350,Latvia,"Other 2",1/1
371635555,Latvia,"Other 2",1/1
3716358,Latvia,"Other 2",1/1
3716361,Latvia,"Other 2",1/1
3716365,Latvia,"Other 2",1/1
3716371,Latvia,"Other 2",1/1
3716377,Latvia,"Other 2",1/1
3716379,Latvia,"Other 2",1/1
3716381,Latvia,"Other 2",1/1
371638888,Latvia,"Other 2",1/1
3716389,Latvia,"Other 2",1/1
3716391,Latvia,"Other 2",1/1
3716399,Latvia,"Other 2",1/1
3716401,Latvia,"Other 2",1/1
3716409,Latvia,"Other 2",1/1
3716411,Latvia,"Other 2",1/1
3716418,Latvia,"Other 2",1/1
3716421,Latvia,"Other 2",1/1
3716429,Latvia,"Other 2",1/1
3716431,Latvia,"Other 2",1/1
3716433,Latvia,"Other 2",1/1
3716437,Latvia,"Other 2",1/1
3716439,Latvia,"Other 2",1/1
3716441,Latvia,"Other 2",1/1
3716442,Latvia,"Other 2",1/1
371644444,Latvia,"Other 2",1/1
3716446,Latvia,"Other 2",1/1
3716451,Latvia,"Other 2",1/1
371645555,Latvia,"Other 2",1/1
3716458,Latvia,"Other 2",1/1
3716461,Latvia,"Other 2",1/1
371646666,Latvia,"Other 2",1/1
3716467,Latvia,"Other 2",1/1
3716468,Latvia,"Other 2",1/1
3716471,Latvia,"Other 2",1/1
371647777,Latvia,"Other 2",1/1
3716479,Latvia,"Other 2",1/1
3716481,Latvia,"Other 2",1/1
3716488,Latvia,"Other 2",1/1
3716490,Latvia,"Other 2",1/1
371649999,Latvia,"Other 2",1/1
3716501,Latvia,"Other 2",1/1
3716509,Latvia,"Other 2",1/1
3716511,Latvia,"Other 2",1/1
3716518,Latvia,"Other 2",1/1
3716521,Latvia,"Other 2",1/1
371652222,Latvia,"Other 2",1/1
3716528,Latvia,"Other 2",1/1
3716531,Latvia,"Other 2",1/1
371653333,Latvia,"Other 2",1/1
3716539,Latvia,"Other 2",1/1
3716541,Latvia,"Other 2",1/1
3716548,Latvia,"Other 2",1/1
3716550,Latvia,"Other 2",1/1
371655111,Latvia,"Other 2",1/1
3716555,Latvia,"Other 2",1/1
3716558,Latvia,"Other 2",1/1
3716561,Latvia,"Other 2",1/1
3716563,Latvia,"Other 2",1/1
371656666,Latvia,"Other 2",1/1
3716567,Latvia,"Other 2",1/1
3716569,Latvia,"Other 2",1/1
3716571,Latvia,"Other 2",1/1
3716577,Latvia,"Other 2",1/1
3716579,Latvia,"Other 2",1/1
3716580,Latvia,"Other 2",1/1
3716581,Latvia,"Other 2",1/1
3716582,Latvia,"Other 2",1/1
3716588,Latvia,"Other 2",1/1
3716590,Latvia,"Other 2",1/1
371659999,Latvia,"Other 2",1/1
371660,Latvia,"Other 2",1/1
371661,Latvia,"Other 2",1/1
371662,Latvia,"Other 2",1/1
371663344,Latvia,"Other 2",1/1
371663366,Latvia,"Other 2",1/1
371664444,Latvia,"Other 2",1/1
371664466,Latvia,"Other 2",1/1
371666555,Latvia,"Other 2",1/1
3716666,Latvia,"Other 2",1/1
371666777,Latvia,"Other 2",1/1
371666888,Latvia,"Other 2",1/1
371666999,Latvia,"Other 2",1/1
3716677,Latvia,"Other 2",1/1
3716688,Latvia,"Other 2",1/1
3716689,Latvia,"Other 2",1/1
371669,Latvia,"Other 2",1/1
3716715,Latvia,"Other 2",1/1
3716716,Latvia,"Other 2",1/1
3716719,Latvia,"Other 2",1/1
3716723,Latvia,"Other 2",1/1
3716748,Latvia,"Other 2",1/1
3716749,Latvia,"Other 2",1/1
3716763,Latvia,"Other 2",1/1
3716764,Latvia,"Other 2",1/1
3716765,Latvia,"Other 2",1/1
37167660,Latvia,"Other 2",1/1
37167661,Latvia,"Other 2",1/1
37167662,Latvia,"Other 2",1/1
37167663,Latvia,"Other 2",1/1
37167664,Latvia,"Other 2",1/1
37167665,Latvia,"Other 2",1/1
37167666,Latvia,"Other 2",1/1
37167669,Latvia,"Other 2",1/1
3716769,Latvia,"Other 2",1/1
3716771,Latvia,"Other 2",1/1
3716772,Latvia,"Other 2",1/1
3716778,Latvia,"Other 2",1/1
3716779,Latvia,"Other 2",1/1
3716785,Latvia,"Other 2",1/1
3716787,Latvia,"Other 2",1/1
3716788,Latvia,"Other 2",1/1
371680000,Latvia,"Other 2",1/1
3716820,Latvia,"Other 2",1/1
371682222,Latvia,"Other 2",1/1
3716830,Latvia,"Other 2",1/1
371683333,Latvia,"Other 2",1/1
3716838,Latvia,"Other 2",1/1
3716840,Latvia,"Other 2",1/1
3716841,Latvia,"Other 2",1/1
371684444,Latvia,"Other 2",1/1
3716848,Latvia,"Other 2",1/1
3716860,Latvia,"Other 2",1/1
3716861,Latvia,"Other 2",1/1
371686666,Latvia,"Other 2",1/1
3716868,Latvia,"Other 2",1/1
3716870,Latvia,"Other 2",1/1
371687777,Latvia,"Other 2",1/1
3716880,Latvia,"Other 2",1/1
3716889,Latvia,"Other 2",1/1
371201,Latvia,"Special Mobile",1/1
3712089,Latvia,"Special Mobile",1/1
3712090,Latvia,"Special Mobile",1/1
3712091,Latvia,"Special Mobile",1/1
3712094,Latvia,"Special Mobile",1/1
3712095,Latvia,"Special Mobile",1/1
3712096,Latvia,"Special Mobile",1/1
3712097,Latvia,"Special Mobile",1/1
3712098,Latvia,"Special Mobile",1/1
3712099,Latvia,"Special Mobile",1/1
37121,Latvia,"Special Mobile",1/1
371222,Latvia,"Special Mobile",1/1
3712270,Latvia,"Special Mobile",1/1
3712274,Latvia,"Special Mobile",1/1
3712278,Latvia,"Special Mobile",1/1
3712279,Latvia,"Special Mobile",1/1
3712285,Latvia,"Special Mobile",1/1
3712286,Latvia,"Special Mobile",1/1
3712287,Latvia,"Special Mobile",1/1
3712289,Latvia,"Special Mobile",1/1
3712290,Latvia,"Special Mobile",1/1
3712291,Latvia,"Special Mobile",1/1
3712292,Latvia,"Special Mobile",1/1
3712293,Latvia,"Special Mobile",1/1
3712294,Latvia,"Special Mobile",1/1
3712295,Latvia,"Special Mobile",1/1
3712296,Latvia,"Special Mobile",1/1
3712297,Latvia,"Special Mobile",1/1
3712298,Latvia,"Special Mobile",1/1
371232,Latvia,"Special Mobile",1/1
371233,Latvia,"Special Mobile",1/1
371234,Latvia,"Special Mobile",1/1
371235,Latvia,"Special Mobile",1/1
3712360,Latvia,"Special Mobile",1/1
3712361,Latvia,"Special Mobile",1/1
3712362,Latvia,"Special Mobile",1/1
3712370,Latvia,"Special Mobile",1/1
3712375,Latvia,"Special Mobile",1/1
371240,Latvia,"Special Mobile",1/1
3712412,Latvia,"Special Mobile",1/1
3712414,Latvia,"Special Mobile",1/1
371242,Latvia,"Special Mobile",1/1
3712430,Latvia,"Special Mobile",1/1
3712431,Latvia,"Special Mobile",1/1
3712434,Latvia,"Special Mobile",1/1
3712435,Latvia,"Special Mobile",1/1
3712436,Latvia,"Special Mobile",1/1
3712437,Latvia,"Special Mobile",1/1
3712438,Latvia,"Special Mobile",1/1
3712439,Latvia,"Special Mobile",1/1
3712445,Latvia,"Special Mobile",1/1
3712446,Latvia,"Special Mobile",1/1
3712447,Latvia,"Special Mobile",1/1
3712448,Latvia,"Special Mobile",1/1
3712456,Latvia,"Special Mobile",1/1
3712457,Latvia,"Special Mobile",1/1
3712474,Latvia,"Special Mobile",1/1
3712499,Latvia,"Special Mobile",1/1
3712500,Latvia,"Special Mobile",1/1
3712501,Latvia,"Special Mobile",1/1
3712502,Latvia,"Special Mobile",1/1
3712504,Latvia,"Special Mobile",1/1
3712506,Latvia,"Special Mobile",1/1
3712507,Latvia,"Special Mobile",1/1
3712508,Latvia,"Special Mobile",1/1
3712580,Latvia,"Special Mobile",1/1
3712581,Latvia,"Special Mobile",1/1
3712582,Latvia,"Special Mobile",1/1
3712583,Latvia,"Special Mobile",1/1
3712584,Latvia,"Special Mobile",1/1
3712589,Latvia,"Special Mobile",1/1
3712769,Latvia,"Special Mobile",1/1
3712791,Latvia,"Special Mobile",1/1
3712793,Latvia,"Special Mobile",1/1
3712794,Latvia,"Special Mobile",1/1
3712795,Latvia,"Special Mobile",1/1
3712796,Latvia,"Special Mobile",1/1
3712797,Latvia,"Special Mobile",1/1
3712798,Latvia,"Special Mobile",1/1
3712800,Latvia,"Special Mobile",1/1
3712801,Latvia,"Special Mobile",1/1
3712802,Latvia,"Special Mobile",1/1
3712803,Latvia,"Special Mobile",1/1
3712808,Latvia,"Special Mobile",1/1
3712809,Latvia,"Special Mobile",1/1
3712840,Latvia,"Special Mobile",1/1
3712850,Latvia,"Special Mobile",1/1
3712859,Latvia,"Special Mobile",1/1
3712900,Latvia,"Special Mobile",1/1
3712901,Latvia,"Special Mobile",1/1
3712903,Latvia,"Special Mobile",1/1
3712904,Latvia,"Special Mobile",1/1
3712905,Latvia,"Special Mobile",1/1
3712906,Latvia,"Special Mobile",1/1
3712907,Latvia,"Special Mobile",1/1
3712908,Latvia,"Special Mobile",1/1
3712909,Latvia,"Special Mobile",1/1
37162208,Latvia,"Special Mobile",1/1
37163036,Latvia,"Special Mobile",1/1
37163067,Latvia,"Special Mobile",1/1
37163134,Latvia,"Special Mobile",1/1
37163284,Latvia,"Special Mobile",1/1
37163394,Latvia,"Special Mobile",1/1
37163475,Latvia,"Special Mobile",1/1
37163517,Latvia,"Special Mobile",1/1
37163654,Latvia,"Special Mobile",1/1
37163774,Latvia,"Special Mobile",1/1
37163894,Latvia,"Special Mobile",1/1
37163994,Latvia,"Special Mobile",1/1
37164094,Latvia,"Special Mobile",1/1
37164115,Latvia,"Special Mobile",1/1
37164215,Latvia,"Special Mobile",1/1
37164371,Latvia,"Special Mobile",1/1
37164424,Latvia,"Special Mobile",1/1
37164584,Latvia,"Special Mobile",1/1
37164677,Latvia,"Special Mobile",1/1
37164698,Latvia,"Special Mobile",1/1
37164794,Latvia,"Special Mobile",1/1
37164884,Latvia,"Special Mobile",1/1
37164922,Latvia,"Special Mobile",1/1
37165094,Latvia,"Special Mobile",1/1
37165153,Latvia,"Special Mobile",1/1
37165158,Latvia,"Special Mobile",1/1
37165159,Latvia,"Special Mobile",1/1
37165185,Latvia,"Special Mobile",1/1
37165284,Latvia,"Special Mobile",1/1
37165394,Latvia,"Special Mobile",1/1
37165417,Latvia,"Special Mobile",1/1
37165418,Latvia,"Special Mobile",1/1
37165525,Latvia,"Special Mobile",1/1
37165633,Latvia,"Special Mobile",1/1
37165774,Latvia,"Special Mobile",1/1
37165838,Latvia,"Special Mobile",1/1
37166272,Latvia,"Special Mobile",1/1
3716660,Latvia,"Special Mobile",1/1
3716661,Latvia,"Special Mobile",1/1
3716662,Latvia,"Special Mobile",1/1
3716663,Latvia,"Special Mobile",1/1
3716664,Latvia,"Special Mobile",1/1
37167858,Latvia,"Special Mobile",1/1
37168255,Latvia,"Special Mobile",1/1
37168488,Latvia,"Special Mobile",1/1
37168501,Latvia,"Special Mobile",1/1
37168502,Latvia,"Special Mobile",1/1
37168504,Latvia,"Special Mobile",1/1
37168509,Latvia,"Special Mobile",1/1
37168510,Latvia,"Special Mobile",1/1
37168519,Latvia,"Special Mobile",1/1
37168535,Latvia,"Special Mobile",1/1
37168700,Latvia,"Special Mobile",1/1
3716888,Latvia,"Special Mobile",1/1
3716891,Latvia,"Special Mobile",1/1
37178501,Latvia,"Special Mobile",1/1
37178502,Latvia,"Special Mobile",1/1
37178504,Latvia,"Special Mobile",1/1
37178505,Latvia,"Special Mobile",1/1
37178506,Latvia,"Special Mobile",1/1
37178507,Latvia,"Special Mobile",1/1
37178508,Latvia,"Special Mobile",1/1
37178509,Latvia,"Special Mobile",1/1
37178510,Latvia,"Special Mobile",1/1
37178516,Latvia,"Special Mobile",1/1
37178517,Latvia,"Special Mobile",1/1
37178518,Latvia,"Special Mobile",1/1
37178519,Latvia,"Special Mobile",1/1
37178520,Latvia,"Special Mobile",1/1
37178521,Latvia,"Special Mobile",1/1
37178523,Latvia,"Special Mobile",1/1
37178524,Latvia,"Special Mobile",1/1
37178525,Latvia,"Special Mobile",1/1
37178526,Latvia,"Special Mobile",1/1
37178527,Latvia,"Special Mobile",1/1
37178528,Latvia,"Special Mobile",1/1
37178529,Latvia,"Special Mobile",1/1
37178530,Latvia,"Special Mobile",1/1
37178531,Latvia,"Special Mobile",1/1
37178535,Latvia,"Special Mobile",1/1
37178536,Latvia,"Special Mobile",1/1
3717854,Latvia,"Special Mobile",1/1
37178565,Latvia,"Special Mobile",1/1
37178580,Latvia,"Special Mobile",1/1
37178581,Latvia,"Special Mobile",1/1
37178582,Latvia,"Special Mobile",1/1
37178583,Latvia,"Special Mobile",1/1
37178584,Latvia,"Special Mobile",1/1
37178585,Latvia,"Special Mobile",1/1
37178601,Latvia,"Special Mobile",1/1
37178602,Latvia,"Special Mobile",1/1
37178620,Latvia,"Special Mobile",1/1
37178664,Latvia,"Special Mobile",1/1
37178666,Latvia,"Special Mobile",1/1
37178668,Latvia,"Special Mobile",1/1
37178669,Latvia,"Special Mobile",1/1
37178670,Latvia,"Special Mobile",1/1
37178671,Latvia,"Special Mobile",1/1
37178672,Latvia,"Special Mobile",1/1
37178673,Latvia,"Special Mobile",1/1
37178674,Latvia,"Special Mobile",1/1
37178675,Latvia,"Special Mobile",1/1
37178676,Latvia,"Special Mobile",1/1
37178677,Latvia,"Special Mobile",1/1
37178678,Latvia,"Special Mobile",1/1
3717869,Latvia,"Special Mobile",1/1
3717870,Latvia,"Special Mobile",1/1
3717871,Latvia,"Special Mobile",1/1
3717872,Latvia,"Special Mobile",1/1
3717873,Latvia,"Special Mobile",1/1
3717874,Latvia,"Special Mobile",1/1
3717875,Latvia,"Special Mobile",1/1
3717876,Latvia,"Special Mobile",1/1
3717877,Latvia,"Special Mobile",1/1
3717878,Latvia,"Special Mobile",1/1
3717879,Latvia,"Special Mobile",1/1
3717880,Latvia,"Special Mobile",1/1
37178810,Latvia,"Special Mobile",1/1
37178811,Latvia,"Special Mobile",1/1
37178812,Latvia,"Special Mobile",1/1
37178813,Latvia,"Special Mobile",1/1
37178814,Latvia,"Special Mobile",1/1
37178815,Latvia,"Special Mobile",1/1
37178816,Latvia,"Special Mobile",1/1
37178817,Latvia,"Special Mobile",1/1
37178818,Latvia,"Special Mobile",1/1
37178820,Latvia,"Special Mobile",1/1
37178821,Latvia,"Special Mobile",1/1
37178822,Latvia,"Special Mobile",1/1
3717885,Latvia,"Special Mobile",1/1
3717886,Latvia,"Special Mobile",1/1
3717887,Latvia,"Special Mobile",1/1
37178890,Latvia,"Special Mobile",1/1
37178891,Latvia,"Special Mobile",1/1
37178892,Latvia,"Special Mobile",1/1
37178893,Latvia,"Special Mobile",1/1
37178899,Latvia,"Special Mobile",1/1
37178905,Latvia,"Special Mobile",1/1
3717891,Latvia,"Special Mobile",1/1
37178922,Latvia,"Special Mobile",1/1
37178988,Latvia,"Special Mobile",1/1
37178999,Latvia,"Special Mobile",1/1
37180400,Latvia,"Special Mobile",1/1
37180401,Latvia,"Special Mobile",1/1
37180402,Latvia,"Special Mobile",1/1
3718060,Latvia,"Special Mobile",1/1
37180900,Latvia,"Special Mobile",1/1
371810,Latvia,"Special Mobile",1/1
3718110,Latvia,"Special Mobile",1/1
37181110,Latvia,"Special Mobile",1/1
37181111,Latvia,"Special Mobile",1/1
37181112,Latvia,"Special Mobile",1/1
37181200,Latvia,"Special Mobile",1/1
37181201,Latvia,"Special Mobile",1/1
37181300,Latvia,"Special Mobile",1/1
37181301,Latvia,"Special Mobile",1/1
37181400,Latvia,"Special Mobile",1/1
37181401,Latvia,"Special Mobile",1/1
37181500,Latvia,"Special Mobile",1/1
37181501,Latvia,"Special Mobile",1/1
37181600,Latvia,"Special Mobile",1/1
37181601,Latvia,"Special Mobile",1/1
37181615,Latvia,"Special Mobile",1/1
371817,Latvia,"Special Mobile",1/1
37181809,Latvia,"Special Mobile",1/1
37181815,Latvia,"Special Mobile",1/1
37181816,Latvia,"Special Mobile",1/1
37181817,Latvia,"Special Mobile",1/1
37181819,Latvia,"Special Mobile",1/1
37181820,Latvia,"Special Mobile",1/1
37181821,Latvia,"Special Mobile",1/1
37181822,Latvia,"Special Mobile",1/1
37181900,Latvia,"Special Mobile",1/1
37181901,Latvia,"Special Mobile",1/1
37181910,Latvia,"Special Mobile",1/1
37181911,Latvia,"Special Mobile",1/1
3718501,Latvia,"Special Mobile",1/1
3718502,Latvia,"Special Mobile",1/1
371900076,Latvia,"Special Mobile",1/1
37190010,Latvia,"Special Mobile",1/1
37190030,Latvia,"Special Mobile",1/1
3719010,Latvia,"Special Mobile",1/1
37190208,Latvia,"Special Mobile",1/1
37190210,Latvia,"Special Mobile",1/1
37190211,Latvia,"Special Mobile",1/1
37190213,Latvia,"Special Mobile",1/1
37190214,Latvia,"Special Mobile",1/1
37190215,Latvia,"Special Mobile",1/1
37190303,Latvia,"Special Mobile",1/1
37190304,Latvia,"Special Mobile",1/1
37190308,Latvia,"Special Mobile",1/1
37190309,Latvia,"Special Mobile",1/1
3719040,Latvia,"Special Mobile",1/1
3719060,Latvia,"Special Mobile",1/1
3719070,Latvia,"Special Mobile",1/1
37190807,Latvia,"Special Mobile",1/1
37190907,Latvia,"Special Mobile",1/1
3719099,Latvia,"Special Mobile",1/1
371200,Latvia,"Tele2 Mobile",1/1
371203,Latvia,"Tele2 Mobile",1/1
371204,Latvia,"Tele2 Mobile",1/1
371205,Latvia,"Tele2 Mobile",1/1
371223,Latvia,"Tele2 Mobile",1/1
3712478,Latvia,"Tele2 Mobile",1/1
3712479,Latvia,"Tele2 Mobile",1/1
3712480,Latvia,"Tele2 Mobile",1/1
3712481,Latvia,"Tele2 Mobile",1/1
3712482,Latvia,"Tele2 Mobile",1/1
3712483,Latvia,"Tele2 Mobile",1/1
3712484,Latvia,"Tele2 Mobile",1/1
3712485,Latvia,"Tele2 Mobile",1/1
3712486,Latvia,"Tele2 Mobile",1/1
3712487,Latvia,"Tele2 Mobile",1/1
3712489,Latvia,"Tele2 Mobile",1/1
3712490,Latvia,"Tele2 Mobile",1/1
3712491,Latvia,"Tele2 Mobile",1/1
3712492,Latvia,"Tele2 Mobile",1/1
3712493,Latvia,"Tele2 Mobile",1/1
3712494,Latvia,"Tele2 Mobile",1/1
3712495,Latvia,"Tele2 Mobile",1/1
3712496,Latvia,"Tele2 Mobile",1/1
3712497,Latvia,"Tele2 Mobile",1/1
3712498,Latvia,"Tele2 Mobile",1/1
371252,Latvia,"Tele2 Mobile",1/1
371253,Latvia,"Tele2 Mobile",1/1
371259,Latvia,"Tele2 Mobile",1/1
371260,Latvia,"Tele2 Mobile",1/1
371267,Latvia,"Tele2 Mobile",1/1
371268,Latvia,"Tele2 Mobile",1/1
371269,Latvia,"Tele2 Mobile",1/1
371270,Latvia,"Tele2 Mobile",1/1
371271,Latvia,"Tele2 Mobile",1/1
3712726,Latvia,"Tele2 Mobile",1/1
371281,Latvia,"Tele2 Mobile",1/1
371282,Latvia,"Tele2 Mobile",1/1
3712844,Latvia,"Tele2 Mobile",1/1
3712845,Latvia,"Tele2 Mobile",1/1
3712846,Latvia,"Tele2 Mobile",1/1
3712847,Latvia,"Tele2 Mobile",1/1
3712848,Latvia,"Tele2 Mobile",1/1
371288,Latvia,"Tele2 Mobile",1/1
371289,Latvia,"Tele2 Mobile",1/1
371295,Latvia,"Tele2 Mobile",1/1
371296,Latvia,"Tele2 Mobile",1/1
371297,Latvia,"Tele2 Mobile",1/1
371298,Latvia,"Tele2 Mobile",1/1
371299,Latvia,"Tele2 Mobile",1/1
9613,Lebanon,Mobile,1/1
96170,Lebanon,Mobile,1/1
96171,Lebanon,Mobile,1/1
961760,Lebanon,Mobile,1/1
961761,Lebanon,Mobile,1/1
961763,Lebanon,Mobile,1/1
961764,Lebanon,Mobile,1/1
961765,Lebanon,Mobile,1/1
961766,Lebanon,Mobile,1/1
961767,Lebanon,Mobile,1/1
961768,Lebanon,Mobile,1/1
961769,Lebanon,Mobile,1/1
961788,Lebanon,Mobile,1/1
961789,Lebanon,Mobile,1/1
961791,Lebanon,Mobile,1/1
961792,Lebanon,Mobile,1/1
